BARCODE,COMBI_ID,Tissue,CELL_LINE_NAME,SIDM,COSMIC_ID,ANCHOR_ID,ANCHOR_NAME,ANCHOR_TARGET,ANCHOR_PATHWAY,ANCHOR_DRUG_TYPE,ANCHOR_Clin_Rel,ANCHOR_CONC,LIBRARY_ID,LIBRARY_NAME,LIBRARY_TARGET,LIBRARY_PATHWAY,LIBRARY_DRUG_TYPE,LIBRARY_Clin_Rel,LIBRARY_CONC,ANCHOR_VIABILITY,LIBRARY_RMSE,LIBRARY_EMAX,LIBRARY_XMID,LIBRARY_XMID_uM,LIBRARY_AUC,LIBRARY_fAUC,SYNERGY_RMSE,SYNERGY_EXP_EMAX,SYNERGY_OBS_EMAX,SYNERGY_DELTA_EMAX,SYNERGY_XMID,SYNERGY_XMID_uM,SYNERGY_DELTA_XMID,SYNERGY_DELTA_XMID_uM,SYNERGY_EXP_AUC,SYNERGY_OBS_AUC,SYNERGY_EXP_fAUC,SYNERGY_OBS_fAUC,SYNERGY_DELTA_AUC,SYNERGY_DELTA_fAUC,Synergy,DAY1_NORM_MEAN,DAY1_NORM_SD,GROWTH_RATE,DOUBLING_TIME
16424,1179:1558,Breast,HCC1954,SIDM00872,749709,1179,MK-1775,"WEE1, PLK1",Cell cycle,Targeted,Early clinical trials,2.5,1558,Lapatinib,"EGFR, ERBB2",EGFR signaling,Targeted,FDA approved in breast,10.0,0.480008264014868,0.118683403206313,0.388229246147575,8.10677100571566,5.3841,0.814624040346162,0.816052782180238,0.0567282891308307,0.186353246483098,0.0354773278418117,0.150875918641287,4.03433190371126,0.32,4.0724391020044,5.0641,0.391026271431339,0.203702333313161,0.391712079318839,0.241412395215363,0.187323938118179,0.150299684103477,True,0.735938825388516,0.0673460875008856,0.29436551473555,164.496524781276
16425,1179:1561,Breast,HCC1954,SIDM00872,749709,1179,MK-1775,"WEE1, PLK1",Cell cycle,Targeted,Early clinical trials,2.5,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,10.0,0.446186698315862,0.186012124124558,0.11322365398656,4.95729152537328,0.6068,0.540706642377894,0.581368125955964,0.0479918640581468,0.0505188883435207,0.011634903584375,0.0388839847591457,1.88910539641667,0.0723,3.06818612895661,0.5345,0.241256111520048,0.124164541709084,0.259398724626371,0.144714745650137,0.117091569810963,0.114683978976234,True,0.735938825388516,0.0673460875008856,0.29436551473555,164.496524781276
16425,1049:1594,Breast,HCC1954,SIDM00872,749709,1049,PD173074,"FGFR1, FGFR2, FGFR3",RTK signaling,Targeted,Experimental only,10.0,1594,OSI-027,"MTORC1, MTORC2",PI3K/MTOR signaling,Targeted,Early clinical trials,4.0,0.952125507908656,0.0833444951707476,0.604531290635854,9.83355779935862,7.1283,0.880191960056533,0.901931683642506,0.0490695136303069,0.575589662143338,0.35000598821446,0.225583673928878,7.93442674621723,1.9111,1.89913105314138,5.2172,0.838053217025942,0.764971596180704,0.85875216238703,0.766940655431343,0.0730816208452382,0.0918115069556867,True,0.735938825388516,0.0673460875008856,0.29436551473555,164.496524781276
16425,1058:1594,Breast,HCC1954,SIDM00872,749709,1058,Pictilisib,PI3K (class 1),PI3K/MTOR signaling,Targeted,Early clinical trials,0.125,1594,OSI-027,"MTORC1, MTORC2",PI3K/MTOR signaling,Targeted,Early clinical trials,4.0,0.986608967654293,0.0833444951707476,0.604531290635854,9.83355779935862,7.1283,0.880191960056533,0.901931683642506,0.0643640639472399,0.596435992568958,0.391939589469986,0.204496403098971,8.18114184894772,2.2676,1.6524159504109,4.8607,0.868405281048985,0.777386160329154,0.889853887293231,0.809511644750615,0.0910191207198311,0.0803422425426156,True,0.735938825388516,0.0673460875008856,0.29436551473555,164.496524781276
16425,1179:1594,Breast,HCC1954,SIDM00872,749709,1179,MK-1775,"WEE1, PLK1",Cell cycle,Targeted,Early clinical trials,0.625,1594,OSI-027,"MTORC1, MTORC2",PI3K/MTOR signaling,Targeted,Early clinical trials,4.0,0.891714920992504,0.0833444951707476,0.604531290635854,9.83355779935862,7.1283,0.880191960056533,0.901931683642506,0.0255158667204137,0.539069572066847,0.373383596921526,0.165685975145321,8.35573592342668,2.5593,1.47782187593193,4.569,0.784880304120048,0.744976646782056,0.804265940019913,0.740730704348229,0.0399036573379928,0.063535235671684,True,0.735938825388516,0.0673460875008856,0.29436551473555,164.496524781276
16425,1053:1594,Breast,HCC1954,SIDM00872,749709,1053,MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,Targeted,Early clinical trials,0.25,1594,OSI-027,"MTORC1, MTORC2",PI3K/MTOR signaling,Targeted,Early clinical trials,4.0,0.979916055843095,0.0833444951707476,0.604531290635854,9.83355779935862,7.1283,0.880191960056533,0.901931683642506,0.0823432336906001,0.592389917953622,0.320493262510729,0.271896655442893,7.5828444120486,1.4978,2.25071338731001,5.6305,0.862514233883401,0.741986902851264,0.883817338074886,0.767228545176093,0.120527331032136,0.116588792898793,True,0.735938825388516,0.0673460875008856,0.29436551473555,164.496524781276
14675,1022:1005,Breast,DU-4475,SIDM01001,906844,1022,AZD7762,"CHEK1, CHEK2",Cell cycle,Targeted,Early clinical trials,0.25,1005,Cisplatin,DNA crosslinker,DNA replication,Chemotherapeutic,FDA approved,4.0,0.69137435404499,0.0467383203615916,0.67758421091494,9.69278428192079,6.4656,0.958805319018487,0.963694335806391,0.048647035500381,0.468464346132401,0.0481149783812757,0.420349367751126,6.58128744974836,0.7481,3.11149683217243,5.7175,0.662893408091307,0.527909683316726,0.666273548914959,0.519517821179452,0.134983724774581,0.146755727735507,True,0.420815151386138,0.0667873149671643,0.849840144688778,58.2690083739384
14675,1558:1005,Breast,DU-4475,SIDM01001,906844,1558,Lapatinib,"EGFR, ERBB2",EGFR signaling,Targeted,FDA approved in breast,0.625,1005,Cisplatin,DNA crosslinker,DNA replication,Chemotherapeutic,FDA approved,4.0,0.97101897632659,0.0467383203615916,0.67758421091494,9.69278428192079,6.4656,0.958805319018487,0.963694335806391,0.0242074361369367,0.657947126857686,0.542185945477139,0.115761181380546,9.21878061283816,4.655,0.474003669082625,1.8106,0.931018159369821,0.9050138988962,0.935765487446455,0.918238093582625,0.0260042604736203,0.01752739386383,True,0.420815151386138,0.0667873149671643,0.849840144688778,58.2690083739384
14675,1007:1005,Breast,DU-4475,SIDM01001,906844,1007,Docetaxel,Microtubule stabiliser,Mitosis,Chemotherapeutic,FDA approved in breast,0.001,1005,Cisplatin,DNA crosslinker,DNA replication,Chemotherapeutic,FDA approved,4.0,0.825844180054183,0.0467383203615916,0.67758421091494,9.69278428192079,6.4656,0.958805319018487,0.963694335806391,0.0872320214316766,0.559578977080709,0.2932404005464,0.266338576534309,8.44331787810036,2.7195,1.24946640382043,3.7461,0.791823792516412,0.683409818510096,0.795861358576889,0.746084314943827,0.108413974006316,0.0497770436330628,True,0.420815151386138,0.0667873149671643,0.849840144688778,58.2690083739384
14675,1012:1005,Breast,DU-4475,SIDM01001,906844,1012,Vorinostat,"HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation,Targeted,FDA approved,2.0,1005,Cisplatin,DNA crosslinker,DNA replication,Chemotherapeutic,FDA approved,4.0,0.176217714214848,0.0467383203615916,0.67758421091494,9.69278428192079,6.4656,0.958805319018487,0.963694335806391,0.049424345778417,0.119402340835502,0.0061133437594833,0.113288997076019,5.89755885099223,0.4657,3.79522543092856,5.9999,0.168958481694476,0.0754003956261446,0.169820013057599,0.120976925458142,0.0935580860683315,0.0488430875994565,True,0.420815151386138,0.0667873149671643,0.849840144688778,58.2690083739384
14675,1011:1005,Breast,DU-4475,SIDM01001,906844,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,2.5,1005,Cisplatin,DNA crosslinker,DNA replication,Chemotherapeutic,FDA approved,4.0,0.440023011044417,0.0467383203615916,0.67758421091494,9.69278428192079,6.4656,0.958805319018487,0.963694335806391,0.0216354838333153,0.298152644722947,0.0131050183910353,0.285047626331912,5.75049482436903,0.4206,3.94228945755175,6.045,0.421896403479917,0.287268208802055,0.424047683367978,0.295825820309095,0.134628194677863,0.128221863058883,True,0.420815151386138,0.0667873149671643,0.849840144688778,58.2690083739384
14675,1559:1005,Breast,DU-4475,SIDM01001,906844,1559,Luminespib,HSP90,Protein stability and degradation,Targeted,Early clinical trials,0.01,1005,Cisplatin,DNA crosslinker,DNA replication,Chemotherapeutic,FDA approved,4.0,0.575401743621875,0.0467383203615916,0.67758421091494,9.69278428192079,6.4656,0.958805319018487,0.963694335806391,0.0894898909405961,0.389883136411109,0.0403897572598051,0.349493379151304,6.5899079985265,0.7526,3.10287628339429,5.713,0.551698252357166,0.42743973141382,0.554511401141522,0.432834005660097,0.124258520943346,0.121677395481425,True,0.420815151386138,0.0667873149671643,0.849840144688778,58.2690083739384
14675,1011:1007,Breast,DU-4475,SIDM01001,906844,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,2.5,1007,Docetaxel,Microtubule stabiliser,Mitosis,Chemotherapeutic,FDA approved in breast,0.0125,0.440023011044417,0.070471434343773,0.0866081866834995,6.80253301643446,0.0027,0.758428234252214,0.771824747087811,0.0645585294441002,0.0381095950855703,0.0013651836092074,0.0367444114763629,3.61546637449063,0.0003,3.18706664194383,0.0024,0.33372587529676,0.181511611514053,0.339620649212174,0.203253904644082,0.152214263782707,0.136366744568092,True,0.420815151386138,0.0667873149671643,0.849840144688778,58.2690083739384
14676,1022:1011,Breast,DU-4475,SIDM01001,906844,1022,AZD7762,"CHEK1, CHEK2",Cell cycle,Targeted,Early clinical trials,0.25,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.69468183233506,0.136951323355275,0.0467511994745812,6.18756904977172,1.4236,0.640485810802064,0.714332716532231,0.0273068750119072,0.0324772089148639,0.0007186923814362,0.0317585165334276,2.58909529307768,0.1175,3.59847375669404,1.3061,0.444933856632584,0.259605210461804,0.496233960417491,0.250628491945661,0.185328646170781,0.24560546847183,True,0.420815151386138,0.0667873149671643,0.849840144688778,58.2690083739384
14676,1191:1011,Breast,DU-4475,SIDM01001,906844,1191,Bortezomib,Proteasome,Protein stability and degradation,Targeted,FDA approved,0.000625,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.970267118438974,0.136951323355275,0.0467511994745812,6.18756904977172,1.4236,0.640485810802064,0.714332716532231,0.079399221531862,0.0453611515977674,0.0208455289826049,0.0245156226151625,5.43789731856253,0.8466,0.749671731209196,0.577,0.621442322047968,0.60649655822269,0.693093546476412,0.622773354070813,0.0149457638252786,0.0703201924055987,True,0.420815151386138,0.0667873149671643,0.849840144688778,58.2690083739384
14676,1558:1011,Breast,DU-4475,SIDM01001,906844,1558,Lapatinib,"EGFR, ERBB2",EGFR signaling,Targeted,FDA approved in breast,0.625,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.995787507128496,0.136951323355275,0.0467511994745812,6.18756904977172,1.4236,0.640485810802064,0.714332716532231,0.109940528732945,0.0465542603800602,0.0193057421590147,0.0272485182210455,5.3401023383858,0.7912,0.847466711385928,0.6324,0.63778776888976,0.610265810270621,0.711323595055956,0.629624666618381,0.0275219586191399,0.0816989284375748,True,0.420815151386138,0.0667873149671643,0.849840144688778,58.2690083739384
14676,1047:1011,Breast,DU-4475,SIDM01001,906844,1047,Nutlin-3a (-),MDM2,p53 pathway,Targeted,Experimental only,2.5,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.400068501690739,0.136951323355275,0.0467511994745812,6.18756904977172,1.4236,0.640485810802064,0.714332716532231,0.0289357985921587,0.0187036823260406,1.42360599820757e-05,0.0186894462660585,-0.555227059814904,0.0133,6.74279610958663,1.4103,0.25623819868176,0.0346275637885373,0.285782019611725,0.0358134945835481,0.221610634893223,0.249968525028177,True,0.420815151386138,0.0667873149671643,0.849840144688778,58.2690083739384
14676,1190:1011,Breast,DU-4475,SIDM01001,906844,1190,Gemcitabine,Pyrimidine antimetabolite,DNA replication,Chemotherapeutic,FDA approved in breast,0.1,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.249918246291309,0.136951323355275,0.0467511994745812,6.18756904977172,1.4236,0.640485810802064,0.714332716532231,0.0321696378878563,0.0116839777847024,0.0001046887839035,0.0115792890007989,1.74515458613128,0.0655,4.44241446364044,1.3581,0.160069090610119,0.0553810721666061,0.178524779784242,0.0697942051451534,0.104688018443513,0.108730574639088,True,0.420815151386138,0.0667873149671643,0.849840144688778,58.2690083739384
14676,1073:1011,Breast,DU-4475,SIDM01001,906844,1073,5-Fluorouracil,Antimetabolite (DNA & RNA),Other,Chemotherapeutic,FDA approved in breast,10.0,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.586609098174628,0.136951323355275,0.0467511994745812,6.18756904977172,1.4236,0.640485810802064,0.714332716532231,0.0215527202052789,0.0274246789623662,0.0001825458799481,0.0272421330824181,1.46781115756434,0.054,4.71975789220738,1.3696,0.375714803868244,0.150451042140054,0.419034070641604,0.148498479489975,0.22526376172819,0.270535591151629,True,0.420815151386138,0.0667873149671643,0.849840144688778,58.2690083739384
14676,1007:1011,Breast,DU-4475,SIDM01001,906844,1007,Docetaxel,Microtubule stabiliser,Mitosis,Chemotherapeutic,FDA approved in breast,0.001,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.784409876398531,0.136951323355275,0.0467511994745812,6.18756904977172,1.4236,0.640485810802064,0.714332716532231,0.0991186600254306,0.0366721026013392,0.0005688217612649,0.0361032808400743,2.25734088700899,0.0934,3.93022816276273,1.3302,0.50240339568626,0.244209317837898,0.560329637882474,0.257650023809483,0.258194077848362,0.30267961407299,True,0.420815151386138,0.0667873149671643,0.849840144688778,58.2690083739384
14676,1510:1011,Breast,DU-4475,SIDM01001,906844,1510,Linsitinib,IGF1R,IGF1R signaling,Targeted,Advanced clinical trials,2.5,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.828243572771293,0.136951323355275,0.0467511994745812,6.18756904977172,1.4236,0.640485810802064,0.714332716532231,0.0630169305357147,0.0387213804841705,0.0023370800313067,0.0363843004528638,3.52671166551883,0.2251,2.66085738425289,1.1985,0.53047825624802,0.383844270733617,0.591641481288078,0.375304442969176,0.146633985514403,0.216337038318902,True,0.420815151386138,0.0667873149671643,0.849840144688778,58.2690083739384
14676,1083:1011,Breast,DU-4475,SIDM01001,906844,1083,Crizotinib,"MET, ALK, ROS1",RTK signaling,Targeted,FDA approved,2.5,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.430722728948199,0.136951323355275,0.0467511994745812,6.18756904977172,1.4236,0.640485810802064,0.714332716532231,0.0487409180328726,0.0201368042192931,5.75113061545007e-05,0.0200792929131386,0.678377675931278,0.0313,5.50919137384045,1.3923,0.275871796281265,0.0811794091575873,0.307679337041742,0.0784365616799378,0.194692387123677,0.229242775361804,True,0.420815151386138,0.0667873149671643,0.849840144688778,58.2690083739384
14676,1179:1011,Breast,DU-4475,SIDM01001,906844,1179,MK-1775,"WEE1, PLK1",Cell cycle,Targeted,Early clinical trials,2.5,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.0488497861621679,0.136951323355275,0.0467511994745812,6.18756904977172,1.4236,0.640485810802064,0.714332716532231,0.0185032204161959,0.0022837860971581,0.0003862536183409,0.0018975324788171,4.49263402936923,0.4397,1.69493502040249,0.9839,0.0312875948975836,0.0099801390065142,0.03489500045124,0.0268078388520439,0.0213074558910693,0.008087161599196,True,0.420815151386138,0.0667873149671643,0.849840144688778,58.2690083739384
14676,1005:1011,Breast,DU-4475,SIDM01001,906844,1005,Cisplatin,DNA crosslinker,DNA replication,Chemotherapeutic,FDA approved,4.0,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.565491499971725,0.136951323355275,0.0467511994745812,6.18756904977172,1.4236,0.640485810802064,0.714332716532231,0.0182646387479769,0.0264374059163581,4.47335096417367e-05,0.0263926724067164,0.190015086963419,0.0223,5.9975539628083,1.4013,0.362189281861065,0.0745393816587984,0.403949079350688,0.0802798179266084,0.287649900202267,0.323669261424079,True,0.420815151386138,0.0667873149671643,0.849840144688778,58.2690083739384
14676,1012:1011,Breast,DU-4475,SIDM01001,906844,1012,Vorinostat,"HDAC inhibitor Class I, IIa, IIb, IV",Chromatin histone acetylation,Targeted,FDA approved,2.0,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.153279680261852,0.136951323355275,0.0467511994745812,6.18756904977172,1.4236,0.640485810802064,0.714332716532231,0.0594670649525019,0.0071660089073217,4.46936573226253e-05,0.0071213152499991,1.40709031910779,0.0518,4.78047873066394,1.3718,0.0981734602919932,0.0060203951622299,0.10949269039064,0.0379354638919599,0.0921530651297633,0.0715572264986804,True,0.420815151386138,0.0667873149671643,0.849840144688778,58.2690083739384
14676,1017:1011,Breast,DU-4475,SIDM01001,906844,1017,Olaparib,"PARP1, PARP2",Genome integrity,Targeted,FDA approved,2.5,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.791864105836271,0.136951323355275,0.0467511994745812,6.18756904977172,1.4236,0.640485810802064,0.714332716532231,0.0497801930216209,0.0370205967687123,0.0001746917261976,0.0368459050425146,1.14683368180272,0.0432,5.040735367969,1.3804,0.507177723871595,0.187960333201381,0.565654437846389,0.177031223274647,0.319217390670214,0.388623214571742,True,0.420815151386138,0.0667873149671643,0.849840144688778,58.2690083739384
14676,1559:1011,Breast,DU-4475,SIDM01001,906844,1559,Luminespib,HSP90,Protein stability and degradation,Targeted,Early clinical trials,0.01,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.624016172231265,0.136951323355275,0.0467511994745812,6.18756904977172,1.4236,0.640485810802064,0.714332716532231,0.0616562125185314,0.0291735045433484,0.0005736112944236,0.0285998932489248,2.47872690090838,0.1089,3.70884214886335,1.3147,0.399673504025142,0.222089394910816,0.445755167470004,0.218405657937465,0.177584109114326,0.227349509532539,True,0.420815151386138,0.0667873149671643,0.849840144688778,58.2690083739384
14676,1021:1011,Breast,DU-4475,SIDM01001,906844,1021,Axitinib,"PDGFR, KIT, VEGFR",RTK signaling,Targeted,FDA approved,4.0,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.414618113634862,0.136951323355275,0.0467511994745812,6.18756904977172,1.4236,0.640485810802064,0.714332716532231,0.0224481936995704,0.019383894136318,0.0002040283023049,0.0191798658340131,1.89544380605587,0.0727,4.29212524371585,1.3509,0.265557018684647,0.11771344435958,0.29617528343626,0.121728806754436,0.147843574325067,0.174446476681824,True,0.420815151386138,0.0667873149671643,0.849840144688778,58.2690083739384
15198,1375:1017,Breast,DU-4475,SIDM01001,906844,1375,Temozolomide,DNA alkylating agent,DNA replication,Chemotherapeutic,FDA approved,30.0,1017,Olaparib,"PARP1, PARP2",Genome integrity,Targeted,FDA approved,10.0,0.983722552718734,0.0997598121575535,0.513983197993639,9.05218781602052,10.3684,0.877088820951329,0.937917954977577,0.166000717127789,0.505616863584841,0.113282265607117,0.392334597977725,7.09790848603668,2.6756,1.95427932998384,7.6928,0.862812053907305,0.690264530677686,0.922651044911276,0.785398519495436,0.17254752322962,0.13725252541584,True,0.755252545647994,0.089812823923721,0.27319382048135,178.959809306494
15198,1559:1017,Breast,DU-4475,SIDM01001,906844,1559,Luminespib,HSP90,Protein stability and degradation,Targeted,Early clinical trials,0.01,1017,Olaparib,"PARP1, PARP2",Genome integrity,Targeted,FDA approved,10.0,0.935137272753707,0.0997598121575535,0.513983197993639,9.05218781602052,10.3684,0.877088820951329,0.937917954977577,0.140017092407405,0.480644846013001,0.251465911414518,0.229178934598482,8.06703974747716,5.2378,0.985148068543362,5.1306,0.82019844798719,0.741469115761124,0.877082038484466,0.820576161081578,0.0787293322260659,0.0565058774028883,True,0.755252545647994,0.089812823923721,0.27319382048135,178.959809306494
