,DATASET,COSMIC_ID,CELL_LINE_NAME,SANGER_MODEL_ID,TCGA_DESC,DRUG_ID,DRUG_NAME,PUTATIVE_TARGET,PATHWAY_NAME,LN_IC50,AUC
834,GDSC2,907786,LC-2-ad,SIDM00297,LUAD,1013,Nilotinib,ABL,ABL signaling,3.40782,0.946
835,GDSC2,908443,NCI-H520,SIDM01130,LUSC,1013,Nilotinib,ABL,ABL signaling,3.596986,0.967149
836,GDSC2,908460,NCI-H441,SIDM00925,LUAD,1013,Nilotinib,ABL,ABL signaling,6.710428,0.972254
837,GDSC2,908463,NCI-H1793,SIDM00755,LUAD,1013,Nilotinib,ABL,ABL signaling,4.718896,0.960695
838,GDSC2,908465,NCI-H358,SIDM00718,LUAD,1013,Nilotinib,ABL,ABL signaling,5.200683,0.977282
839,GDSC2,908472,NCI-H1573,SIDM00749,LUAD,1013,Nilotinib,ABL,ABL signaling,4.13375,0.985691
840,GDSC2,908473,NCI-H1666,SIDM00743,LUAD,1013,Nilotinib,ABL,ABL signaling,6.136819,0.981034
841,GDSC2,908475,NCI-H1755,SIDM00738,LUAD,1013,Nilotinib,ABL,ABL signaling,4.225198,0.976656
842,GDSC2,908476,NCI-H1993,SIDM00758,LUAD,1013,Nilotinib,ABL,ABL signaling,4.900093,0.987176
843,GDSC2,909719,SK-HEP-1,SIDM01110,LIHC,1013,Nilotinib,ABL,ABL signaling,0.965943,0.891677
844,GDSC2,909721,SK-LU-1,SIDM01108,LUAD,1013,Nilotinib,ABL,ABL signaling,6.154331,0.979955
845,GDSC2,909728,SK-MES-1,SIDM01103,LUSC,1013,Nilotinib,ABL,ABL signaling,4.969616,0.988878
846,GDSC2,909736,SNU-387,SIDM01180,LIHC,1013,Nilotinib,ABL,ABL signaling,5.449598,0.985218
847,GDSC2,909737,SNU-423,SIDM01199,LIHC,1013,Nilotinib,ABL,ABL signaling,5.033862,0.986502
848,GDSC2,909738,SNU-449,SIDM01194,LIHC,1013,Nilotinib,ABL,ABL signaling,4.39671,0.955657
849,GDSC2,910399,NCI-H838,SIDM01150,LUAD,1013,Nilotinib,ABL,ABL signaling,2.662015,0.895459
850,GDSC2,910850,C3A,SIDM01237,LIHC,1013,Nilotinib,ABL,ABL signaling,5.926444,0.982681
851,GDSC2,910900,NCI-H1651,SIDM00744,LUAD,1013,Nilotinib,ABL,ABL signaling,4.076448,0.9886
852,GDSC2,910931,RERF-LC-MS,SIDM00355,LUAD,1013,Nilotinib,ABL,ABL signaling,1.89061,0.846326
853,GDSC2,924244,NCI-H1975,SIDM00759,LUAD,1013,Nilotinib,ABL,ABL signaling,4.190026,0.978118
854,GDSC2,1240142,HARA,SIDM00598,LUSC,1013,Nilotinib,ABL,ABL signaling,2.47664,0.954761
855,GDSC2,1240143,HCC-15,SIDM01072,LUSC,1013,Nilotinib,ABL,ABL signaling,2.615787,0.953535
856,GDSC2,1240145,HCC-44,SIDM01069,LUAD,1013,Nilotinib,ABL,ABL signaling,4.521173,0.988668
857,GDSC2,1240146,HCC-827,SIDM01067,LUAD,1013,Nilotinib,ABL,ABL signaling,5.265869,0.979047
858,GDSC2,1240147,Hep3B2-1-7,SIDM00672,LIHC,1013,Nilotinib,ABL,ABL signaling,1.535175,0.830253
859,GDSC2,1240157,JHH-2,SIDM00617,LIHC,1013,Nilotinib,ABL,ABL signaling,4.918764,0.986779
860,GDSC2,1240158,JHH-4,SIDM00616,LIHC,1013,Nilotinib,ABL,ABL signaling,3.158863,0.955752
861,GDSC2,1240159,JHH-6,SIDM00615,LIHC,1013,Nilotinib,ABL,ABL signaling,3.004616,0.938119
862,GDSC2,1240160,JHH-7,SIDM00614,LIHC,1013,Nilotinib,ABL,ABL signaling,5.421552,0.98683
863,GDSC2,1240183,NCI-H1869,SIDM00768,LUSC,1013,Nilotinib,ABL,ABL signaling,5.258707,0.986212
864,GDSC2,1240185,NCI-H1944,SIDM00762,LUAD,1013,Nilotinib,ABL,ABL signaling,4.829992,0.980514
865,GDSC2,1240187,NCI-H2023,SIDM00753,LUAD,1013,Nilotinib,ABL,ABL signaling,4.034724,0.970686
866,GDSC2,1240190,NCI-H3122,SIDM00137,LUAD,1013,Nilotinib,ABL,ABL signaling,3.530694,0.965651
867,GDSC2,1240202,PC-3_[JPC-3],SIDM00361,LUAD,1013,Nilotinib,ABL,ABL signaling,5.442447,0.983682
868,GDSC2,1240217,SNU-398,SIDM01181,LIHC,1013,Nilotinib,ABL,ABL signaling,2.797275,0.959501
869,GDSC2,1247873,H3255,SIDM00046,LUAD,1013,Nilotinib,ABL,ABL signaling,5.399369,0.947781
870,GDSC2,1290908,HCC-78,SIDM01068,LUAD,1013,Nilotinib,ABL,ABL signaling,5.040226,0.98559
871,GDSC2,1298146,huH-1,SIDM00586,LIHC,1013,Nilotinib,ABL,ABL signaling,4.318839,0.975264
872,GDSC2,1298151,JHH-1,SIDM00618,LIHC,1013,Nilotinib,ABL,ABL signaling,4.396773,0.982394
873,GDSC2,1298223,LC-1-sq,SIDM00300,LUSC,1013,Nilotinib,ABL,ABL signaling,4.483636,0.985843
874,GDSC2,1298226,LOU-NH91,SIDM00341,LUSC,1013,Nilotinib,ABL,ABL signaling,5.054141,0.987836
875,GDSC2,1298347,NCI-H1435,SIDM00658,LUAD,1013,Nilotinib,ABL,ABL signaling,3.954607,0.996148
876,GDSC2,1298348,NCI-H1568,SIDM00750,LUAD,1013,Nilotinib,ABL,ABL signaling,6.039832,0.98704
877,GDSC2,1298350,NCI-H1781,SIDM00754,LUAD,1013,Nilotinib,ABL,ABL signaling,4.812498,0.986139
878,GDSC2,1298537,RERF-LC-KJ,SIDM00356,LUAD,1013,Nilotinib,ABL,ABL signaling,3.941152,0.985255
879,GDSC2,1298538,RERF-LC-Sq1,SIDM00354,LUSC,1013,Nilotinib,ABL,ABL signaling,4.537594,0.985739
880,GDSC2,1503369,EMC-BAC-1,SIDM00048,LUAD,1013,Nilotinib,ABL,ABL signaling,3.648504,0.933805
881,GDSC2,1503370,EMC-BAC-2,SIDM00047,LUAD,1013,Nilotinib,ABL,ABL signaling,4.939893,0.985041
882,GDSC2,687777,Calu-3,SIDM00922,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,0.95565,0.712367
883,GDSC2,687787,LK-2,SIDM00548,LUSC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,2.242414,0.852575
884,GDSC2,687794,NCI-H1437,SIDM00734,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,-0.363468,0.598087
885,GDSC2,687798,NCI-H1623,SIDM00747,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,1.688084,0.806385
886,GDSC2,687799,NCI-H1648,SIDM00746,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,1.506386,0.792354
887,GDSC2,687800,NCI-H1650,SIDM00745,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,5.689825,0.959464
888,GDSC2,687802,NCI-H1693,SIDM00742,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,2.896756,0.832505
889,GDSC2,687807,NCI-H1838,SIDM00769,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,4.21303,0.916843
890,GDSC2,687812,NCI-H2085,SIDM00709,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,3.155464,0.899669
891,GDSC2,687815,NCI-H2170,SIDM00716,LUSC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,3.428922,0.931333
892,GDSC2,687816,NCI-H2228,SIDM00729,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,1.610587,0.768425
893,GDSC2,687820,NCI-H2347,SIDM00726,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,1.766902,0.756431
894,GDSC2,687821,NCI-H2405,SIDM00724,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,1.308881,0.710612
895,GDSC2,713869,VMRC-LCD,SIDM00320,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,5.470414,0.974593
896,GDSC2,722045,NCI-H2030,SIDM00715,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,2.533599,0.854463
897,GDSC2,722046,NCI-H2122,SIDM00702,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,-1.412123,0.465351
898,GDSC2,722058,NCI-H1734,SIDM00739,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,0.484296,0.716443
899,GDSC2,722066,NCI-H650,SIDM01124,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,2.455287,0.892411
900,GDSC2,724834,NCI-H2087,SIDM00708,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,3.367004,0.899147
901,GDSC2,724859,Calu-6,SIDM00921,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,-0.241738,0.598629
902,GDSC2,724866,NCI-H1355,SIDM00645,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,1.739624,0.777148
903,GDSC2,724868,NCI-H1792,SIDM00771,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,-0.003846,0.648826
904,GDSC2,724873,NCI-H2009,SIDM00756,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,-0.044968,0.630096
905,GDSC2,724874,NCI-H2291,SIDM00728,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,-0.695671,0.544528
906,GDSC2,724878,SW1573,SIDM01163,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,5.685779,0.95899
907,GDSC2,753554,EBC-1,SIDM00486,LUSC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,-1.05446,0.511383
908,GDSC2,753556,EPLC-272H,SIDM01044,LUSC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,1.371197,0.778618
909,GDSC2,753569,KNS-62,SIDM00606,LUSC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,1.15764,0.765753
910,GDSC2,753592,LXF-289,SIDM00339,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,1.388521,0.799323
911,GDSC2,753600,NCI-H1563,SIDM00751,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,3.504173,0.931502
912,GDSC2,753608,PC-14,SIDM00237,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,1.632968,0.804743
913,GDSC2,905941,NCI-H226,SIDM00139,LUSC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,4.667322,0.90599
914,GDSC2,905942,NCI-H23,SIDM00138,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,1.927966,0.856902
915,GDSC2,905944,NCI-H522,SIDM00116,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,3.92366,0.954072
916,GDSC2,905949,A549,SIDM00903,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,-0.592093,0.56562
917,GDSC2,905967,NCI-H322M,SIDM00117,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,-0.24746,0.601397
918,GDSC2,905970,EKVX,SIDM00119,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,1.848473,0.774206
919,GDSC2,905972,HOP-62,SIDM00133,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,2.92068,0.872539
920,GDSC2,906791,ABC-1,SIDM00494,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,4.650898,0.958525
921,GDSC2,906805,COR-L105,SIDM00513,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,0.503817,0.668429
922,GDSC2,907057,HLE,SIDM00064,LIHC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,2.651651,0.893602
923,GDSC2,907071,HuH-7,SIDM00585,LIHC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,1.353389,0.77411
924,GDSC2,907786,LC-2-ad,SIDM00297,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,1.960818,0.858313
925,GDSC2,908443,NCI-H520,SIDM01130,LUSC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,3.820663,0.927687
926,GDSC2,908460,NCI-H441,SIDM00925,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,4.895609,0.900899
927,GDSC2,908463,NCI-H1793,SIDM00755,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,4.315668,0.90674
928,GDSC2,908465,NCI-H358,SIDM00718,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,0.196007,0.63897
929,GDSC2,908472,NCI-H1573,SIDM00749,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,1.682571,0.81714
930,GDSC2,908473,NCI-H1666,SIDM00743,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,-0.251384,0.589137
931,GDSC2,908475,NCI-H1755,SIDM00738,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,0.710163,0.705482
932,GDSC2,908476,NCI-H1993,SIDM00758,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,1.019864,0.741947
933,GDSC2,909719,SK-HEP-1,SIDM01110,LIHC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,3.03666,0.918366
934,GDSC2,909728,SK-MES-1,SIDM01103,LUSC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,0.581368,0.699636
935,GDSC2,909736,SNU-387,SIDM01180,LIHC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,2.656803,0.85574
936,GDSC2,909737,SNU-423,SIDM01199,LIHC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,2.676013,0.870681
937,GDSC2,909738,SNU-449,SIDM01194,LIHC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,1.679705,0.758116
938,GDSC2,910399,NCI-H838,SIDM01150,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,2.577244,0.890118
939,GDSC2,910850,C3A,SIDM01237,LIHC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,1.924839,0.787305
940,GDSC2,910900,NCI-H1651,SIDM00744,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,2.794306,0.907867
941,GDSC2,910931,RERF-LC-MS,SIDM00355,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,0.195841,0.669616
942,GDSC2,924244,NCI-H1975,SIDM00759,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,1.395925,0.774356
943,GDSC2,1240142,HARA,SIDM00598,LUSC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,1.454343,0.796607
944,GDSC2,1240143,HCC-15,SIDM01072,LUSC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,1.059704,0.752578
945,GDSC2,1240145,HCC-44,SIDM01069,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,-0.29334,0.605105
946,GDSC2,1240146,HCC-827,SIDM01067,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,2.633088,0.843012
947,GDSC2,1240147,Hep3B2-1-7,SIDM00672,LIHC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,-0.656514,0.566393
948,GDSC2,1240157,JHH-2,SIDM00617,LIHC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,0.49582,0.687234
949,GDSC2,1240158,JHH-4,SIDM00616,LIHC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,0.972093,0.73069
950,GDSC2,1240159,JHH-6,SIDM00615,LIHC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,2.522298,0.840038
951,GDSC2,1240160,JHH-7,SIDM00614,LIHC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,3.790325,0.91968
952,GDSC2,1240185,NCI-H1944,SIDM00762,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,1.975732,0.811548
953,GDSC2,1240187,NCI-H2023,SIDM00753,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,2.755588,0.867387
954,GDSC2,1240190,NCI-H3122,SIDM00137,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,0.566103,0.691635
955,GDSC2,1240202,PC-3_[JPC-3],SIDM00361,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,3.52124,0.898978
956,GDSC2,1240217,SNU-398,SIDM01181,LIHC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,2.865742,0.897025
957,GDSC2,1247873,H3255,SIDM00046,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,3.588887,0.884663
958,GDSC2,1290908,HCC-78,SIDM01068,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,2.650901,0.866337
959,GDSC2,1298146,huH-1,SIDM00586,LIHC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,3.477416,0.906459
960,GDSC2,1298151,JHH-1,SIDM00618,LIHC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,2.240921,0.84688
961,GDSC2,1298223,LC-1-sq,SIDM00300,LUSC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,2.338612,0.860289
962,GDSC2,1298226,LOU-NH91,SIDM00341,LUSC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,2.960651,0.891039
963,GDSC2,1298347,NCI-H1435,SIDM00658,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,2.965936,0.946944
964,GDSC2,1298348,NCI-H1568,SIDM00750,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,2.2985,0.823965
965,GDSC2,1298350,NCI-H1781,SIDM00754,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,3.425456,0.915596
966,GDSC2,1298537,RERF-LC-KJ,SIDM00356,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,2.834975,0.904897
967,GDSC2,1298538,RERF-LC-Sq1,SIDM00354,LUSC,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,1.411019,0.783293
968,GDSC2,1503369,EMC-BAC-1,SIDM00048,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,1.786289,0.819592
969,GDSC2,1503370,EMC-BAC-2,SIDM00047,LUAD,1014,Refametinib,"MEK1, MEK2",ERK MAPK signaling,1.321377,0.764642
970,GDSC2,687777,Calu-3,SIDM00922,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,-0.518095,0.782501
971,GDSC2,687787,LK-2,SIDM00548,LUSC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,2.236763,0.960144
972,GDSC2,687794,NCI-H1437,SIDM00734,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,0.397121,0.896012
973,GDSC2,687798,NCI-H1623,SIDM00747,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,0.861228,0.906977
974,GDSC2,687799,NCI-H1648,SIDM00746,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,0.539699,0.891432
975,GDSC2,687800,NCI-H1650,SIDM00745,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,4.015177,0.970332
976,GDSC2,687802,NCI-H1693,SIDM00742,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1.05038,0.857526
977,GDSC2,687807,NCI-H1838,SIDM00769,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,4.107089,0.970837
978,GDSC2,687812,NCI-H2085,SIDM00709,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,3.635037,0.979884
979,GDSC2,687816,NCI-H2228,SIDM00729,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1.25857,0.893121
980,GDSC2,687819,NCI-H2342,SIDM00727,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,0.749437,0.898873
981,GDSC2,687820,NCI-H2347,SIDM00726,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,2.095043,0.902619
982,GDSC2,687821,NCI-H2405,SIDM00724,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1.579616,0.868082
983,GDSC2,713869,VMRC-LCD,SIDM00320,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,0.177297,0.862201
984,GDSC2,722045,NCI-H2030,SIDM00715,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,0.04383,0.841846
985,GDSC2,722046,NCI-H2122,SIDM00702,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1.033876,0.947718
986,GDSC2,722058,NCI-H1734,SIDM00739,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,2.356737,0.987366
987,GDSC2,722066,NCI-H650,SIDM01124,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1.744342,0.964807
988,GDSC2,724834,NCI-H2087,SIDM00708,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,2.452578,0.950576
989,GDSC2,724859,Calu-6,SIDM00921,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1.181979,0.898424
990,GDSC2,724866,NCI-H1355,SIDM00645,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,-0.355149,0.793088
991,GDSC2,724868,NCI-H1792,SIDM00771,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,-0.327623,0.861544
992,GDSC2,724873,NCI-H2009,SIDM00756,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,0.695186,0.897775
993,GDSC2,724874,NCI-H2291,SIDM00728,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,3.123678,0.940779
994,GDSC2,724878,SW1573,SIDM01163,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,3.277411,0.956815
995,GDSC2,753554,EBC-1,SIDM00486,LUSC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1.33094,0.924729
996,GDSC2,753556,EPLC-272H,SIDM01044,LUSC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,0.299019,0.875112
997,GDSC2,753569,KNS-62,SIDM00606,LUSC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1.173738,0.930375
998,GDSC2,753592,LXF-289,SIDM00339,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1.343236,0.948301
999,GDSC2,753600,NCI-H1563,SIDM00751,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,0.320044,0.885304
1000,GDSC2,753608,PC-14,SIDM00237,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,0.477702,0.889079
1001,GDSC2,905941,NCI-H226,SIDM00139,LUSC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,5.175494,0.969493
1002,GDSC2,905942,NCI-H23,SIDM00138,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1.609201,0.964168
1003,GDSC2,905944,NCI-H522,SIDM00116,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1.853572,0.960939
1004,GDSC2,905949,A549,SIDM00903,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,-0.932453,0.774354
1005,GDSC2,905967,NCI-H322M,SIDM00117,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1.041396,0.90083
1006,GDSC2,905970,EKVX,SIDM00119,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,0.426465,0.834059
1007,GDSC2,905972,HOP-62,SIDM00133,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,2.562352,0.951332
1008,GDSC2,906791,ABC-1,SIDM00494,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,2.725926,0.967027
1009,GDSC2,906805,COR-L105,SIDM00513,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,-0.715207,0.764467
1010,GDSC2,907057,HLE,SIDM00064,LIHC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,0.011597,0.871071
1011,GDSC2,907071,HuH-7,SIDM00585,LIHC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,0.885213,0.905419
1012,GDSC2,907786,LC-2-ad,SIDM00297,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1.51113,0.960277
1013,GDSC2,908443,NCI-H520,SIDM01130,LUSC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,0.09077,0.851407
1014,GDSC2,908460,NCI-H441,SIDM00925,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,2.902845,0.911093
1015,GDSC2,908463,NCI-H1793,SIDM00755,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1.171673,0.870001
1016,GDSC2,908465,NCI-H358,SIDM00718,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,0.823664,0.869653
1017,GDSC2,908472,NCI-H1573,SIDM00749,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,2.040579,0.961871
1018,GDSC2,908473,NCI-H1666,SIDM00743,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1.799814,0.902178
1019,GDSC2,908475,NCI-H1755,SIDM00738,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,0.645987,0.884537
1020,GDSC2,908476,NCI-H1993,SIDM00758,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,-0.210263,0.835641
1021,GDSC2,909719,SK-HEP-1,SIDM01110,LIHC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1.453487,0.949261
1022,GDSC2,909728,SK-MES-1,SIDM01103,LUSC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1.441893,0.933155
1023,GDSC2,909736,SNU-387,SIDM01180,LIHC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,3.096999,0.962916
1024,GDSC2,909737,SNU-423,SIDM01199,LIHC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1.317656,0.920144
1025,GDSC2,909738,SNU-449,SIDM01194,LIHC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,2.17292,0.914018
1026,GDSC2,910399,NCI-H838,SIDM01150,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,-1.268843,0.75934
1027,GDSC2,910850,C3A,SIDM01237,LIHC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,2.66104,0.93947
1028,GDSC2,910900,NCI-H1651,SIDM00744,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,0.931122,0.930693
1029,GDSC2,910931,RERF-LC-MS,SIDM00355,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,-0.940679,0.798188
1030,GDSC2,924244,NCI-H1975,SIDM00759,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,0.405076,0.874288
1031,GDSC2,1240142,HARA,SIDM00598,LUSC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1.985552,0.960483
1032,GDSC2,1240143,HCC-15,SIDM01072,LUSC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1.640197,0.944573
1033,GDSC2,1240145,HCC-44,SIDM01069,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,0.377452,0.890043
1034,GDSC2,1240146,HCC-827,SIDM01067,LUAD,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,1.814163,0.917535
1035,GDSC2,1240147,Hep3B2-1-7,SIDM00672,LIHC,1016,Temsirolimus,MTOR,PI3K/MTOR signaling,0.122334,0.904162
